Unnamed: 0,id,cause,effect,label,ceq
1496,355,The putrid odor filled the room.,I clamped my hand over my nose.,1.0,0.01385898257166479
1497,302,She endured a lot of stress in her current occupation.,The woman felt reluctant to switch careers.,0.0,0.01749417762032947
1498,247,The woman pressed down on the piano key.,The key got stuck.,0.0,0.02259142387690746
1499,1253,The man stepped in the mud.,He got his shoes shined.,1.0,0.0005978851145907524
1500,28,He avoided exposure to the disease.,The child became immune to the disease.,0.0,0.04042058587975908
1501,1186,The doctor discovered the patient's arm was broken.,He put the patient's arm in a cast.,1.0,0.02229711664606852
1502,1003,The cafe reopened in a new location.,The women were surprised.,1.0,0.010315503615138848
1503,1391,It renewed its lease.,The retail shop stayed open for another year.,1.0,0.017590318616857396
1504,487,The sick child coughed on his friend.,His friend sneezed.,0.0,0.08135037418170356
1505,398,I flipped the light switch up and down.,The light faded.,0.0,0.017998098502373015
1506,170,I wiped the desk with a cloth.,The dust came off the desk.,1.0,0.012133746977430443
1507,403,The woman retired.,She received her pension.,1.0,0.06340457656241724
1508,276,The man wanted to get revenge on his enemy.,The man framed his enemy for a crime.,1.0,0.015432936803449152
1509,1265,He fought poverty.,The leader received opposition.,0.0,0.014713222727808306
1510,1182,A comet passed by the moon.,A crater did not form on the moon.,1.0,0.11390058880414246
1511,1078,The man had a cookie in his hand.,His dog ran over to eat the food.,0.0,0.018246700894604586
1512,1014,The offender was poor.,She was sent back to jail.,0.0,0.027707965690209686
1513,330,The surveillance camera was out of focus.,The security guard replayed the surveillance footage.,0.0,0.037091689510914294
1514,442,I twisted the cap off the soda bottle.,The soda leaked out.,0.0,0.044588479814241654
1515,1188,The woman wanted to sell her computer hardware.,She installed new software on the computer.,0.0,0.08633386314924857
1516,1499,The computer was cheap to fix.,I got it repaired.,1.0,0.036337834546484135
1517,1051,I felt nauseous.,I went to the toilet.,1.0,0.0009058664497081702
1518,42,My favorite song came on the radio.,I covered my ears.,0.0,0.015307781635278657
1519,1301,She preferred paying by cash.,The woman never used her credit card.,1.0,0.03595328426340228
1520,1100,He was speeding.,The driver looked into the rear camera.,0.0,0.033095506365326245
1521,1161,The player got a penalty.,The coach gave his player a headshake.,1.0,0.02824399065312143
1522,342,Her friend forgot to bring his lunch.,The girl shared her lunch with her friend.,1.0,0.036408151172101874
1523,1037,The papers were important.,I put them into alphabetical order.,0.0,0.006268390029157476
1524,353,His meal was cold.,The man drank water with his meal.,0.0,0.020687360900485476
1525,1442,The soda bottle had a hole.,The soda fizzed.,0.0,0.5457278533685613
1526,406,I doubted the salesman's pitch.,He persuaded me to buy the product.,0.0,0.00788633532269331
1527,1088,I skipped dinner.,I didn't have to do the dishes.,1.0,7.033997655334114e-05
1528,1385,I requested the librarian's help.,The librarian told me that I couldn't borrow the book.,0.0,0.019425688937976682
1529,1347,The bully punched the boy.,The boy felt humiliated.,0.0,0.028774746446543337
1530,496,I went to a museum.,My ears were ringing.,0.0,7.443383762258322e-05
1531,1471,He thanked her.,The woman made the man a compliment.,1.0,0.01617984083928601
1532,1073,The authorities brought on the case many years later.,They withheld the victim's name from the public.,0.0,0.03440562476902628
1533,1273,He caught a whiff of her perfume.,The man never noticed the woman.,0.0,0.004494194374762265
1534,372,She felt shy.,The woman exaggerated the details of the story.,0.0,0.006464594525700005
1535,498,The airline mishandled my luggage.,They offered me compensation.,1.0,0.0038735894079641917
1536,106,Users reported dangerous side effects.,The pharmaceutical company recalled the drug.,1.0,0.04674963637793314
1537,220,The detective flashed his badge to the police officer.,The police officer let the detective enter the crime scene.,1.0,0.10828151320958886
1538,202,I heard people chuckling in the adjacent room.,I jumped instinctively in fright.,0.0,0.007863529393163135
1539,1138,I cleaned my skin.,My scar faded.,1.0,0.05732239336038298
1540,1222,The toddler started being naught.,Her parents gave her a toy.,0.0,0.027673494654749522
1541,1204,The pipe froze.,A water pipe in the house was leaking.,0.0,0.031730098373100465
1542,468,A knock sounded at the door.,The dog barked.,1.0,0.020574054833958497
1543,1242,I had too many clothes to wash at the laundromat.,The machine powered on.,0.0,0.010625243471056705
1544,133,The group overlooked the woman's faux pas.,The woman was relieved.,1.0,0.017252912180056788
1545,73,The authorities vowed to protect the identity of the crime victim.,They withheld the victim's name from the public.,1.0,0.07643211696260506
1546,1009,The patient was a close friend of the physician.,The patient disclosed confidential information to the physician.,1.0,0.04938342700888507
1547,1474,There was a big flood last autumn.,Leaves fell from the trees.,0.0,0.021583363324382838
1548,1401,The man flushed repeatedly.,The toilet filled with water.,1.0,0.08635535756434756
1549,134,The girl came across an unfamiliar word in her textbook.,She looked the term up in the dictionary.,1.0,0.06020161132417913
1550,1170,I removed the books from the desk.,The desk was light.,1.0,0.006255093258267561
1551,1403,The woman won the lottery.,She paid off her mortgage.,1.0,0.006645247331205322
1552,377,I made a resolution to eat a healthy diet.,I bought fruits and vegetables.,1.0,0.07139743422050009
1553,65,The dog chewed on a bone.,The family took their dog to the veterinarian.,0.0,0.06723705968457026
1554,10,The sales associate undercharged the customer.,The customer filed a complaint with the store manager.,0.0,0.037832467689947774
1555,1035,The girl was angry.,She took apart the puzzle.,1.0,0.007079161649422397
1556,1131,I slammed my hands in the door.,The soap foamed.,0.0,0.00414768899528078
1557,383,The man wanted to save money.,He cut back on making frivolous purchases.,1.0,0.02463940083316755
1558,1209,Their best player was injured.,The team won the game.,0.0,0.06953483975638029
1559,1464,I was preparing to clean the bathroom.,I took off the rubber gloves.,0.0,0.016790130413643443
1560,1349,He wanted to show me antlers.,He reloaded the gun.,0.0,0.005711834313722608
1561,494,The woman became famous.,Her family avoided her.,0.0,0.009854378827491383
1562,477,The lobbyist persuaded the legislature to support the bill.,The president vetoed the bill.,0.0,0.07838468412024015
1563,1071,The police found the bomb.,The bomb exploded.,0.0,0.03047053661489041
1564,179,It was caught in a hurricane.,The boat capsized.,1.0,0.04230659691353007
1565,1043,The applicant had experience for the job.,The executive decided to hire the applicant.,1.0,0.037362862036693034
1566,1189,The girl never learned to dance.,Her parents came to watch the recital.,0.0,0.025140083021236898
1567,1025,She was attracted to him.,The woman ignored the man.,0.0,0.004944669099261087
1568,1454,His brother took his toys from him.,The boy had someone to play with.,0.0,0.009895353430802372
1569,1320,They ate popsicles.,The children had a toothache.,1.0,0.004431707028581904
1570,216,She wiped her eyes.,The woman's makeup smeared.,1.0,0.013699708765594744
1571,70,The station was coming in with static.,The boy tuned the radio.,1.0,0.054680570758951545
1572,240,The family reminisced over the photos.,The photo albums collected dust in the attic.,0.0,0.01698079417190363
1573,1312,The woman was about to cook.,She took antibiotics.,0.0,0.008094114504736311
1574,1447,The woman began to wash her hair.,She lathered shampoo into her hair.,1.0,0.3381273381652697
1575,84,I finished a page of the book.,I ripped out the next page.,0.0,0.010847033796674399
1576,250,The chandelier dropped from the ceiling.,The chandelier shattered on the floor.,1.0,0.1498387228236925
1577,111,The book was deemed inappropriate for children.,Teachers required students to read it.,0.0,0.061365987503413745
1578,402,The girl found a bug in her cereal.,She lost her appetite.,1.0,0.008918517046120919
1579,1154,The boy rubbed the side of the jar.,The jar became warm.,1.0,0.005916575679700408
1580,1445,The journalist was intrigued by the humanitarian's work.,The journalist did not write about the humanitarian.,0.0,0.014970855348228531
1581,51,I was thirsty.,I drank from the water fountain.,1.0,0.04794780397186279
1582,1467,The student got full points on all exams.,The teacher promoted her to the next grade.,1.0,0.06355723933252776
1583,1346,It was old.,The photograph was worthless.,0.0,0.013099066727005582
1584,1206,Some of its products were manufactured defectively.,The company sold more products.,0.0,0.02944857477099543
1585,285,The boy found the television show boring.,He shut it off.,1.0,0.011908560935431096
1586,1139,She sent me a gift.,I wrote a reminder note to my grandmother.,0.0,0.02084869107839091
1587,440,The man grew old.,His hair turned gray.,1.0,0.045613124843041725
1588,50,They jumped on the bed.,The children knocked over a lamp.,0.0,0.0127010624911484
1589,227,The child disobeyed her parents.,Her parents punished her.,1.0,0.016701407820674873
1590,1169,She destroyed the evidence.,The woman got charged with the crime.,0.0,0.01325023292933289
1591,1062,I forgot to eat breakfast.,My stomach was heavy.,0.0,0.034092519857788536
1592,1335,I needed to carry cash.,I bought a wallet.,1.0,0.019798719040157668
1593,462,A deer appeared on the road.,The driver slammed on his brakes.,1.0,0.02216955770800093
1594,1231,The girl clenched the paper her in her fist.,The paper sliced apart.,0.0,0.0033873606500326634
1595,209,Their best player was injured.,The team lost the game.,1.0,0.06207385381316046
1596,1462,The car radio shut off.,Everybody in the car stopped singing along.,1.0,0.01678537574103105
1597,1058,The woman felt creative.,She adopted a cat.,0.0,0.009032685313486525
1598,276,The man wanted to get revenge on his enemy.,The man declared a truce with his enemy.,0.0,0.030609645416112462
1599,305,She was the designated driver for the night.,The woman refused a second beer.,1.0,0.014730610403443322
1600,1067,My friend explained the rules to me.,The board game ended in a disaster.,0.0,0.008997280796561069
1601,316,She felt self-conscious.,The girl stared at herself in the mirror.,1.0,0.008042029455797418
1602,1294,I dropped it.,The egg hardened.,0.0,0.006416398348744257
1603,1428,He heard thunder.,The driver pulled up the roof of his convertible.,1.0,0.007360002968951931
1604,30,The friends were splitting hairs.,The friends' debate dragged on interminably.,1.0,0.014027273353717971
1605,1186,The doctor discovered the patient's arm was broken.,He discovered that the patient's arm was broken.,0.0,0.02275354429911235
1606,56,The police officer dropped the gun.,The gun recoiled.,0.0,0.18717636903994833
1607,1108,The floor was permanently stained.,I replaced the floor with brand new tile.,1.0,0.05801668365524841
1608,1224,The man discovered his enemy uncovered incriminating evidence against him.,The man avoided his enemy.,1.0,0.013763066820643962
1609,1055,The man returned the document.,The transaction became official.,0.0,0.015658630779398455
1610,76,He approached the building.,The man closed the umbrella.,1.0,0.007659843850209965
1611,1091,The sand at the beach was too hot.,I shook my foot.,0.0,0.014040150447215112
1612,174,A cat got stuck in the tree.,The boy climbed the tree.,1.0,0.024049420093928423
1613,1258,The button on my laptop fell off.,I sewed the button back on.,0.0,0.010730804222734284
1614,48,The nurse prepared the needle for the patient's injection.,The patient tensed up.,1.0,0.019438001383051018
1615,1119,He planned to ask the girl out.,The boy's friends were scared.,0.0,0.05304861247250784
1616,152,We found empty seats in the theatre.,We sat down.,1.0,0.009198848419205029
1617,1400,They wore camouflage uniforms.,The soldiers had a lot of ammunition.,0.0,0.006058182027102651
1618,1368,The spy bugged the enemy's phone.,The spy had many fake passports.,0.0,0.022908089523476453
1619,19,The caller identified himself to me.,I hung up the phone.,0.0,0.022855387195739117
1620,488,The couple got engaged.,They planned a wedding.,1.0,0.024406008515999986
1621,1006,No one voted for him.,The politician won the election.,0.0,0.10837827909258628
1622,1197,Tornadoes were sighted in the area.,My flight got rescheduled.,0.0,0.007138346176783284
1623,1379,The friends' ran out of things to talk about.,The conversation quieted down.,1.0,0.02719791242313248
1624,180,He refused to talk to her.,The mother suspected that her son was lying.,0.0,0.018265593197395808
1625,1272,The woman stood by her friend.,Her friend cut off contact with her.,0.0,0.014792675060909132
1626,1246,I pulled apart the candy wrapper with my hands.,The wrapper ripped.,1.0,0.02934894492845819
1627,1180,He refused to talk to her.,The mother suspected that her son was upset.,1.0,0.021236955557692307
1628,1264,He looked familiar.,I did not approach the man.,0.0,0.007663030631305707
1629,1054,The cook boiled the ingredients in the bowl.,The ingredients blended together.,0.0,0.026174245307777403
1630,1369,The child yanked the tablecloth.,The tablecloth needed to be washed.,0.0,0.002471630861016784
1631,94,The tile was cracked.,I slipped on the floor.,0.0,0.052911269204998904
1632,174,A bird built a nest in the tree.,The boy climbed the tree.,0.0,0.02750583295945145
1633,1080,The fugitive was shot by the police.,The fugitive remained at large.,0.0,0.021744975999536495
1634,1403,The woman won the lottery.,She received her pension.,0.0,0.008977215120664428
1635,42,My favorite song came on the radio.,I sang along to it.,1.0,0.09119484402977344
1636,1142,The mirror in the bathroom cleared up.,The girl turned on the fan.,0.0,0.007814374324451695
1637,118,The teacher graded his homework.,The student received detention.,0.0,0.08023274402766056
1638,103,The child kicked the stack of blocks.,The stack towered over the boy's head.,0.0,0.013609203288748121
1639,456,He ate a big lunch.,The boy skipped dinner.,1.0,0.10118479562165687
1640,1385,The book was checked out.,The librarian told me that I couldn't borrow the book.,1.0,0.0352861515770612
1641,1429,The girl was thirsty.,Her father took away her dessert.,0.0,0.018381697350829382
1642,1444,The student enjoyed cooking.,He brought his lunch to school.,1.0,0.05013706808920917
1643,17,I poured bleach on it.,The shirt shrunk.,0.0,0.0024135889325184864
1644,1461,Her son lost his cat.,The mother called all neighbors.,1.0,0.02066603805528721
1645,1389,The girl hated her parents.,She ran away from home.,1.0,0.009341713355767188
1646,454,He shared his toys with his brother.,The boy threw a temper tantrum.,0.0,0.014182910067172622
1647,1275,The bully stuck did not like his classmate.,The bully picked up his classmate.,1.0,0.04021153944741067
1648,1096,Her husband got laid off.,The woman looked for a job.,1.0,0.014154019715659084
1649,204,The water was unsanitary.,A water pipe in the house burst.,0.0,0.06488286342242698
1650,1243,It was a holiday weekend.,The family had the barbeque.,1.0,0.02440036475990767
1651,476,I pushed the wagon.,The objects in the wagon fell out.,0.0,0.004730001526044535
1652,1167,I pulled on the knob.,The car accelerated.,0.0,0.00800058634342489
1653,213,The climbers reached the peak of the mountain.,They congratulated each other.,1.0,0.00847671287018052
1654,451,I brushed against poison ivy in my yard.,My skin broke out into a rash.,1.0,0.05035835725377618
1655,241,The woman was telling a funny story.,I got distracted from my conversation with the woman.,0.0,0.02191952012964185
1656,217,The company's profits started to level off.,It increased its marketing efforts for new products.,1.0,0.05547231825399841
1657,1476,I opened the door of the wagon.,The objects in the wagon fell out.,1.0,0.007517290356226973
1658,332,The man lifted the heavy box.,He put out his back.,1.0,0.014261735347954064
1659,1288,I blew a bubble with the gum.,I enjoyed my chewing gum.,1.0,0.1028069093472757
1660,157,I came upon a puddle on the sidewalk.,I leapt over the puddle.,1.0,0.02268893659411223
1661,1354,She was contagious.,The woman was not allowed to drive her car.,0.0,0.002292933672293286
1662,87,I jogged on the treadmill.,My stomach hurt.,0.0,0.0008885892589567257
1663,192,The bureau drawers were cluttered.,I threw away unnecessary contents.,1.0,0.019736577094631773
1664,1111,The book was deemed appropriate for children.,Teachers required students to read it.,1.0,0.0627989531608535
1665,1261,The police officer pulled the celebrity by the wrist.,The celebrity sued the police officer.,1.0,0.059833566833722866
1666,463,I made a duplicate of the key.,The lock opened.,0.0,0.027667043996403178
1667,263,The assailant struck the man in the head.,The man fell unconscious.,1.0,0.021483845260447876
1668,1056,The police officer shot the gun.,The gun went off.,0.0,0.1573324987348715
1669,352,She left her wallet at home.,The customer came into the boutique.,0.0,0.012786401377914786
1670,1377,I made a resolution to become fitter.,I bought fruits and vegetables.,0.0,0.011316985844476159
1671,362,The man caught his shirtsleeve on the rungs of the fence.,The sleeve ripped.,1.0,0.00838273633965914
1672,14,The offender violated parole.,She was sent back to jail.,1.0,0.04106808529826437
1673,1350,Boats sailed through the ocean.,New countries were discovered.,1.0,0.004820994333615448
1674,1331,It was Saturday.,My stomache started growling.,0.0,0.005326067916421766
1675,1064,He loosened his tie.,The man could breathe better.,1.0,0.005656258391795931
1676,1476,I opened the door of the wagon.,The wagon wheels spun forward.,0.0,0.00788284800481068
1677,1024,She worried she would catch the flu.,The woman got vaccinated.,1.0,0.04761366289156193
1678,490,The man won the lottery.,He became rich.,1.0,0.008291615852169962
1679,67,My friend explained the rules to me.,I learned how to play the board game.,1.0,0.01105584322553976
1680,234,The school principal implemented a dress code.,Students protested the decision.,1.0,0.04481362358710412
1681,1420,She burned her finger on the toaster.,The woman got ready for a night out.,0.0,0.004182791052173213
1682,158,The fire alarm blared.,The woman covered her ears.,1.0,0.008247493446428703
1683,1103,The child punched the stack of blocks.,The blocks scattered all over the rug.,0.0,0.007770937050495698
1684,4,The forecast predicted high temperatures.,The runner wore shorts.,1.0,0.009780267565245124
1685,404,I wanted to conserve energy.,I shut off the light in the unoccupied room.,1.0,0.013856828302560244
1686,1240,The family reminisced over the photos.,The photo album collection was treasured.,1.0,0.018984203997098634
1687,434,The hour seemed to drag on.,The clock chimed.,0.0,0.018146456556705333
1688,1128,Their youngest child started attending preschool.,The parents left their children with a teacher.,1.0,0.0338329320470294
1689,31,She was in a good mood.,The woman hummed to herself.,1.0,0.006840184173769286
1690,1293,The documents were loose.,I paper clipped them together.,1.0,0.0033089854086169445
1691,1036,He wanted to shut off the alarm clock.,The man got up earlier.,0.0,0.002072870088258243
1692,1322,The customer had enough money for the souvenir.,The vender sold it to him.,1.0,0.018365123263916854
1693,161,The player scored a point.,The coach gave his player a high five.,1.0,0.04071770324440021
1694,482,A fly bit the horse.,The horse bucked.,1.0,0.01992451551864472
1695,1444,The student enjoyed cooking.,He left his assignment at home.,0.0,0.033692156406552355
1696,159,The archeologist dug up the site.,She read about the site's history.,0.0,0.009871592665463136
1697,159,The archeologist dug up the site.,She excavated ancient artifacts.,1.0,0.141017627728374
1698,1230,She was framed.,The woman was correctly convicted for the crime.,0.0,0.002654872861247336
1699,1226,I was shocked.,My face dropped.,0.0,0.008084286713421955
1700,381,The mother needed help looking after her children.,She gave up custody of the children.,0.0,0.05641506988913511
1701,262,He disagreed with the therapist.,The man revealed personal information to the therapist.,0.0,0.005353853631191549
1702,187,He was collecting seashells in the sand.,The boy filled the bucket with sand.,0.0,0.023430665628727167
1703,2,The woman knew her friend was going through a hard time.,The woman tolerated her friend's difficult behavior.,1.0,0.03888887867946936
1704,296,A group of teenagers crashed the party.,The host of the party kicked them out.,1.0,0.014036164325232877
1705,410,The man drank heavily at the party.,He had a headache the next day.,1.0,0.01385056336754291
1706,232,She missed them.,The woman visited her family.,1.0,0.014971818977293692
1707,24,She worried she would catch the flu.,The host cancelled the party.,0.0,0.00747432694227277
1708,1425,The man showed his new car to the woman.,The woman envied him.,1.0,0.03483168933483054
1709,1221,The girl wanted to make her mother happy for her effort.,The girl picked a flower for her mother.,0.0,0.02856125260196267
1710,367,She learned to walk.,The father put his daughter in her stroller.,0.0,0.02727808450809305
1711,436,They were looking for illegal drugs.,The police searched the offender's car.,1.0,0.02058064985552127
1712,392,The swimmer won the race.,She received a gold medal.,1.0,0.11456189817533172
1713,135,The man became disabled.,His family cut off contact with him.,0.0,0.008104623029781018
1714,489,The woman planned to buy a condo.,The woman contacted the real estate agent.,1.0,0.024470280359804756
1715,1259,She wanted to avoid recognition.,The celebrity took off her sunglasses.,0.0,0.004503166291293407
1716,423,I put my hands under the running faucet.,The water splashed in my face.,0.0,0.02250184953987039
1717,1424,His wife bought him a new tie.,The man was disappointed about his birthday present.,1.0,0.035135006130083864
1718,1045,It injured its wing.,The bird flew south.,0.0,0.12345290139818367
1719,258,The button on my shirt fell off.,I glued the button back on.,0.0,0.010864760324123488
1720,1255,The passenger on the airplane made a distracting noise.,The airplane crashed.,0.0,0.05363579832378529
1721,1329,The DJ did not play good music.,People left the party.,1.0,0.03234833081446048
1722,1461,Her son fell out of his bed.,The mother called all neighbors.,0.0,0.015435292403295275
1723,371,The mayor fulfilled his promises.,The city re-elected the mayor.,1.0,0.029784546083455286
1724,381,The mother needed help looking after her children.,She sent the children to daycare.,1.0,0.07090185518224197
1725,1125,It detected a predator.,The turtle felt tired.,0.0,0.0047217551630481264
1726,322,The customer thought the souvenir was overpriced.,The vender sold it to him.,0.0,0.02127378621653756
1727,319,The administrator cleared her throat.,The meeting was postponed.,0.0,0.005295858673570396
1728,3,They wanted to catch up with each other.,The women met for coffee.,1.0,0.001843089252481579
1729,122,A man cut in front of me in the long line.,I smiled at him.,0.0,0.005948381530953651
1730,365,She swallowed her gum.,The girl's mouth ached.,0.0,0.12695380967553832
1731,441,The friends decided to share the hamburger.,They ordered fries with the hamburger.,0.0,0.005237556779805914
1732,35,The girl found the missing puzzle piece.,She completed the puzzle.,1.0,0.04223354239740729
1733,449,I pulled the rubber band.,It flung across the room.,0.0,0.019231964826016468
1734,222,The toddler started crying.,Her parents took away her toy.,0.0,0.03415577675410794
1735,66,The woman dangled the biscuit above the dog.,The dog jumped up.,1.0,0.017450174718936323
1736,1462,A deer appeared on the road.,Everybody in the car stopped singing along.,0.0,0.014213387384970133
1737,1110,I was interested in the professor's lecture.,I paid attention to the professor.,1.0,0.034722427611797495
1738,237,He dropped a hammer on his foot.,The man broke his toe.,1.0,0.12278749171118945
1739,354,She was contagious.,The woman stayed away from public places.,1.0,0.0025270451561993507
1740,1152,The opening credits finished playing.,We sat down.,0.0,0.0245555620307389
1741,1176,The children were watching cartoons.,The father laughed at the children's television.,1.0,0.04534586371528879
1742,1286,My daughter suffered an panic attack.,I took her to the emergency room.,0.0,0.012896069683695322
1743,52,The homeowners disliked their nosy neighbors.,They hosted a barbeque in their backyard.,0.0,0.004768377357106126
1744,1496,I went to a museum.,My mind was full of paintings.,1.0,0.030136211178426728
1745,351,I ran the ice cube under warm water.,The ice cube stuck to my fingers.,0.0,0.10562930595362272
1746,1373,The woman did not want to work anymore.,She retired.,1.0,0.00754345441559028
1747,269,The chef pressed down on the dough.,The dough crumbled.,0.0,0.052312211095232916
1748,350,Boats sailed through the ocean.,Marine life diminished.,0.0,0.03098375357635845
1749,500,The woman was in a bad mood.,She told her friend to leave her alone.,1.0,0.0150735053905613
1750,352,The window display caught her eye.,The customer came into the boutique.,1.0,0.009826606778220424
1751,1424,He scheduled a meeting with an important client.,The man was disappointed about his birthday present.,0.0,0.021872280250352066
1752,111,The book was deemed inappropriate for children.,Schools banned it from its libraries.,1.0,0.03932984752842111
1753,1455,He skipped a grade in school.,The child was much smaller than his classmates.,1.0,0.0528024032679077
1754,1393,Factories increased their production.,Air qualtity in the city improved.,0.0,0.031110648510011513
1755,1127,No witnesses of the crime testified against the suspect.,The suspect was convicted.,0.0,0.03406113826122586
1756,89,He finished reading it.,The man closed the book.,1.0,0.03674900558485882
1757,328,My friend was recovering from surgery.,I dropped her off at the hospital.,0.0,0.01261570957274855
1758,86,I saw a woman getting robbed on the street.,I hailed a cab.,0.0,0.007363594373806235
1759,1025,She was repulsed by him.,The woman ignored the man.,1.0,0.0017948204943822386
1760,1059,I spilled glue on the wood.,The wood became smooth.,0.0,0.022348293990807573
1761,1314,The air conditioner in the room broke.,The woman's room is always cold.,0.0,0.02701935556421908
1762,1034,The patient said his leg felt numb.,The nurse tested his reflexes.,1.0,0.051920608205239686
1763,53,The bodybuilder lifted weights.,The gym closed.,0.0,0.03319840642233871
1764,436,They were trying to elicit a confession.,The police searched the offender's car.,0.0,0.09155912175209754
1765,1148,The girl wanted to exercise.,She did stretches.,1.0,6.280355049405461e-05
1766,1309,He whistled whenever a player scored a touchdown.,"The players called their coach ""The Flute"".",1.0,0.03520890574682718
1767,40,She decided to run for office.,The woman hired a lawyer.,0.0,0.020981367404277307
1768,1022,The woman's date wanted to have Japanese cuisine.,He asked her if she liked sushi.,1.0,0.04803761591687959
1769,1049,It was stale.,The man liked the bread.,0.0,0.018665172370007827
1770,365,She lost a tooth.,The girl's mouth ached.,1.0,0.09028118321414272
1771,138,I scratched my skin.,My itch went away.,1.0,0.29724603422759893
1772,1026,She opened her parachute.,The skydiver started to fall down.,0.0,1.1474543496935354
1773,1154,The boy rubbed the side of the jar.,The lid came off.,0.0,0.14294443075366078
1774,267,The lid on the mailbox broke.,My mailbox was overflowing with letters.,0.0,0.004650228403576969
1775,49,It was fresh.,The man threw out the bread.,0.0,0.016570210032036
1776,84,I finished a page of the book.,I turned to the next page.,1.0,0.011101166909262059
1777,1438,He turned down his friend's invitation to go.,The friend was anggry at the man.,1.0,0.010083666125224582
1778,331,It was Saturday.,I lingered in bed upon awakening.,1.0,0.014772221099495489
1779,1325,His brother tickled him.,The boy started crying loudly.,0.0,0.008190381070526031
1780,347,The bully mocked the boy.,The boy got a black eye.,0.0,0.015456600958236295
1781,1149,He went through an intersection.,The driver crashed over to the side of the road.,1.0,0.01875978563196678
1782,158,The woman smelled smoke.,The woman covered her ears.,0.0,0.01072490669659363
1783,1319,Most members were unable to join.,The meeting was postponed.,1.0,0.025778936816214414
1784,291,She liked fast food.,The girl politely declined the hamburger.,0.0,0.07129571008043004
1785,6,No one voted for him.,The politician lost the election.,1.0,0.09794136916194154
1786,440,The man grew old.,He sold his belongings.,0.0,0.01605860194714808
1787,1292,I smeared the stain on the floor.,I got rid of the stain.,0.0,0.021721842006008626
1788,1411,The man rolled the bowling ball down the alley.,The bowling ball did not knock over any bowling pins.,0.0,0.08926296893654632
1789,1472,It rained a lot in the area around the river.,The branch moved downstream.,0.0,0.04468075354029039
1790,237,He got a hole in his sock.,The man broke his toe.,0.0,0.029881023467547854
1791,1322,The customer had enough money for the souvenir.,He bargained with the vendor.,0.0,0.022696996281527486
1792,1383,The man wanted to spend money.,He withdrew money from his savings account.,1.0,0.03362476564713782
1793,1258,The button on my laptop fell off.,I glued the button back on.,1.0,0.007264134697242171
1794,1142,The mirror in the bathroom cleared up.,The girl applied her makeup.,1.0,0.013793469678837102
1795,1437,They were separated.,The couple did not live together.,1.0,0.0034799459768057655
1796,62,I was full from breakfast.,My stomach growled.,0.0,0.012742305651173923
1797,1237,He got a hole in his sock.,The man hid his feet.,1.0,0.041200232234882415
1798,99,It was crowded.,The bar closed.,0.0,0.013062599149269265
1799,1274,The woman and her boyfriend got engaged.,They planned a vacation together.,1.0,0.004102298588563364
1800,1266,The man felt cold while reading the newspaper.,He sipped coffee.,1.0,0.013489147575806144
1801,428,The sun went down.,The driver turned on the car's headlights.,1.0,0.006133440503688523
1802,427,A tall person was sitting in front of me.,My view of the movie screen was blocked.,1.0,0.01284205657137711
1803,1481,The student took notes.,The teacher covered a lot of material.,1.0,0.05115562320962763
1804,418,They escaped from jail.,The kidnappers released the hostage.,0.0,0.031577566571861795
1805,1061,The man walked alone on the street.,He was jumped from behind.,1.0,0.008352859025532485
1806,1429,The girl was thirsty.,Her father told her to drink her milk.,1.0,0.03682061944669053
1807,271,I went swimming.,My feet were blistered.,0.0,0.008799065435668402
1808,1495,The girl wanted to have a symbol on her arm.,She got a tattoo.,1.0,0.02448272611574878
1809,368,The spy was hired by the government.,The spy discovered the enemy's location.,0.0,0.0216972153465977
1810,1487,The child sprinkled pepper in his friend's face.,His friend got sick.,0.0,0.014854444028570791
1811,1121,The girl turned down the hill on her bike.,Her bike sped up.,0.0,0.017358337253604784
1812,1042,An awful song came on the radio.,I covered my ears.,1.0,0.015721698887673833
1813,145,They stormed the city.,The army surrendered the battle.,0.0,0.012992526582696805
1814,1210,The movie was animated.,The parents allowed their children to watch the movie.,1.0,0.02983305965153846
1815,140,A burglar broke into the house.,The homeowners were asleep.,0.0,0.03933291038672157
1816,1183,The soil was dry.,I watered the soil.,1.0,0.03694959454898125
1817,1363,He left a note.,The investigators notified the family of the man's death.,0.0,0.017911354571361306
1818,1394,Her daughter burped at the kitchen table.,The mother praised her daughter.,0.0,0.017888068065921994
1819,182,A comet collided with the moon.,A crater formed on the moon.,1.0,0.16885180184795814
1820,335,I needed to get cash.,I went to the bank.,1.0,0.012334272161910412
1821,474,The seasons changed from summer to autumn.,Leaves fell from the trees.,1.0,0.01490949672089305
1822,1017,I poured bleach on it.,The shirt became clean.,1.0,0.007786648846803659
1823,360,He went through a growth spurt.,The teenager grew taller than his father.,1.0,0.008388284447442674
1824,318,The woman presented her brother with a gift.,Her brother unwrapped the gift.,1.0,0.14999920476109496
1825,194,He bickered with his sister.,The boy felt homesick.,0.0,0.00980427863464325
1826,1418,They accepted ransom money.,There was a nationwide manhunt for the kidnappers.,0.0,0.4043794541642402
1827,175,The man carried the chair to his office.,The chair squeaked.,0.0,0.018628843143286136
1828,71,The terrorist set off the bomb.,The bomb was deactivated.,0.0,0.0297474474991025
1829,1213,The climbers failed to reach the peak of the mountain.,They encountered an avalanche.,1.0,0.11325876224687344
1830,1298,The laptop's battery died.,The manufacturer wouldn't fix the screen on the laptop after it went black.,0.0,0.06751960654343546
